variant_id,product_id,mrp,discount_percent,current_price,color,size,img_url,est_delivery_time,created_at,updated_at
5146,184,2891.18,10,2602.06,Blue,M,,7 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5147,184,1533.83,40,920.3,Blue,L,,7 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5148,184,1764.26,20,1411.41,Blue,XL,,2 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5149,184,1602.72,30,1121.9,Brown,S,,4 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5150,184,2246.14,30,1572.3,Brown,M,,5 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5151,184,1056.96,50,528.48,Brown,L,,1 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5152,184,2368.24,40,1420.94,Brown,XL,,4 days,2025-06-09 02:17:57+0530,2025-06-09 02:17:57+0530
5153,185,2404.18,50,1202.09,Black,S,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5154,185,2731.62,50,1365.81,Black,M,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5155,185,1151.02,40,690.61,Black,L,,6 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5156,185,2160.54,50,1080.27,Black,XL,,7 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5157,185,1664.25,10,1497.83,Grey,S,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5158,185,1149.22,40,689.53,Grey,M,,7 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5159,185,1862.71,50,931.36,Grey,L,,5 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5160,185,1279.13,20,1023.3,Grey,XL,,1 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5161,185,1233.22,50,616.61,Green,S,,4 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5162,185,1439.49,30,1007.64,Green,M,,1 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5163,185,1797.42,30,1258.19,Green,L,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5164,185,1759.4,10,1583.46,Green,XL,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5165,185,1237.85,10,1114.06,Red,S,,7 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5166,185,2682.69,30,1877.88,Red,M,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5167,185,1193.29,20,954.63,Red,L,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5168,185,2715.46,40,1629.28,Red,XL,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5169,185,1554.33,50,777.16,White,S,,6 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5170,185,1337.89,40,802.73,White,M,,5 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5171,185,2664.97,20,2131.98,White,L,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5172,185,2472.46,30,1730.72,White,XL,,7 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5173,185,2238.35,40,1343.01,Blue,S,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5174,185,1930.64,20,1544.51,Blue,M,,3 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5175,185,2277.79,50,1138.89,Blue,L,,5 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5176,185,1993.43,50,996.72,Blue,XL,,5 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5177,185,1135.14,40,681.08,Brown,S,,2 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5178,185,2002.51,30,1401.76,Brown,M,,6 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5179,185,2664.84,30,1865.39,Brown,L,,1 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5180,185,1859.96,10,1673.96,Brown,XL,,1 days,2025-06-16 21:19:02+0530,2025-06-16 21:19:02+0530
5181,186,1761.58,50,880.79,Black,S,,4 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5182,186,1493.01,20,1194.41,Black,M,,7 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5183,186,2305.81,40,1383.49,Black,L,,4 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5184,186,2383.14,20,1906.51,Black,XL,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5185,186,1947.85,30,1363.49,Grey,S,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5186,186,2710.17,30,1897.12,Grey,M,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5187,186,2316.85,30,1621.8,Grey,L,,2 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5188,186,1505.16,10,1354.64,Grey,XL,,2 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5189,186,1938.48,20,1550.78,Green,S,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5190,186,1464.1,40,878.46,Green,M,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5191,186,2233.75,40,1340.25,Green,L,,5 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5192,186,2163.33,20,1730.66,Green,XL,,5 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5193,186,1303.35,30,912.35,Red,S,,2 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5194,186,1124.88,10,1012.39,Red,M,,1 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5195,186,2418.22,20,1934.58,Red,L,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5196,186,2647.48,50,1323.74,Red,XL,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5197,186,1919.06,10,1727.15,White,S,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5198,186,2053.26,10,1847.93,White,M,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5199,186,2803.91,20,2243.13,White,L,,1 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5200,186,1126.65,30,788.66,White,XL,,7 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5201,186,1838.27,20,1470.62,Blue,S,,5 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5202,186,1203.79,30,842.65,Blue,M,,7 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5203,186,1400.63,50,700.32,Blue,L,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5204,186,2743.41,30,1920.39,Blue,XL,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5205,186,2986.69,50,1493.35,Brown,S,,6 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5206,186,2021.78,40,1213.07,Brown,M,,3 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5207,186,1689.04,20,1351.23,Brown,L,,1 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5208,186,2697.19,50,1348.6,Brown,XL,,2 days,2025-06-03 15:15:46+0530,2025-06-03 15:15:46+0530
5209,187,1112.69,30,778.88,Black,S,,6 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5210,187,1929.34,40,1157.6,Black,M,,6 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5211,187,1194.69,50,597.35,Black,L,,3 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5212,187,1344.5,10,1210.05,Black,XL,,3 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5213,187,2433.6,20,1946.88,Grey,S,,6 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5214,187,2508.1,10,2257.29,Grey,M,,3 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5215,187,2305.98,40,1383.59,Grey,L,,4 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5216,187,2216.52,50,1108.26,Grey,XL,,5 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5217,187,2635.33,30,1844.73,Green,S,,1 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5218,187,1983.94,10,1785.55,Green,M,,5 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5219,187,1661.5,30,1163.05,Green,L,,2 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5220,187,1926.68,30,1348.68,Green,XL,,3 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5221,187,2210,50,1105,Red,S,,6 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5222,187,2166.98,10,1950.28,Red,M,,3 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5223,187,1453.49,10,1308.14,Red,L,,5 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5224,187,1935.18,20,1548.14,Red,XL,,7 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5225,187,1981,50,990.5,White,S,,1 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5226,187,2597.53,10,2337.78,White,M,,2 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5227,187,2012.19,20,1609.75,White,L,,1 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5228,187,1901.6,10,1711.44,White,XL,,5 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5229,187,2441.65,50,1220.83,Blue,S,,6 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5230,187,2975.2,50,1487.6,Blue,M,,2 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5231,187,2141.56,50,1070.78,Blue,L,,7 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5232,187,1897.19,10,1707.47,Blue,XL,,2 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5233,187,2861.08,30,2002.76,Brown,S,,7 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5234,187,1556.63,50,778.32,Brown,M,,4 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5235,187,1452.62,20,1162.1,Brown,L,,2 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5236,187,2910.25,10,2619.22,Brown,XL,,4 days,2025-06-05 19:24:11+0530,2025-06-05 19:24:11+0530
5237,188,2236.02,30,1565.21,Black,S,,2 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5238,188,1047.56,20,838.05,Black,M,,7 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5239,188,1715.83,20,1372.66,Black,L,,7 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5240,188,2019,10,1817.1,Black,XL,,4 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5241,188,1380.47,20,1104.38,Grey,S,,5 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5242,188,1764.43,20,1411.54,Grey,M,,2 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5243,188,2831.36,40,1698.82,Grey,L,,5 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5244,188,1208.97,10,1088.07,Grey,XL,,6 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5245,188,1917.4,40,1150.44,Green,S,,2 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5246,188,2850.09,50,1425.05,Green,M,,4 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5247,188,1261.29,10,1135.16,Green,L,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5248,188,1852.42,50,926.21,Green,XL,,1 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5249,188,1506.37,30,1054.46,Red,S,,6 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5250,188,1987.69,40,1192.61,Red,M,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5251,188,2669.17,30,1868.42,Red,L,,7 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5252,188,2314.82,30,1620.37,Red,XL,,4 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5253,188,1646.26,40,987.76,White,S,,6 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5254,188,1583.53,50,791.76,White,M,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5255,188,1413.95,20,1131.16,White,L,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5256,188,2733.22,20,2186.58,White,XL,,5 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5257,188,1841.58,30,1289.11,Blue,S,,1 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5258,188,2819.25,50,1409.62,Blue,M,,1 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5259,188,1335.06,40,801.04,Blue,L,,1 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5260,188,1422.99,50,711.5,Blue,XL,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5261,188,2981.24,10,2683.12,Brown,S,,5 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5262,188,2583.53,40,1550.12,Brown,M,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5263,188,2517.89,30,1762.52,Brown,L,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5264,188,2007.91,50,1003.96,Brown,XL,,3 days,2025-06-16 14:06:57+0530,2025-06-16 14:06:57+0530
5265,189,1397.62,30,978.33,Black,S,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5266,189,2367.57,30,1657.3,Black,M,,4 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5267,189,2122.92,10,1910.63,Black,L,,1 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5268,189,1176.93,10,1059.24,Black,XL,,2 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5269,189,2230.28,20,1784.22,Grey,S,,5 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5270,189,2385.56,30,1669.89,Grey,M,,6 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5271,189,1745.78,10,1571.2,Grey,L,,4 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5272,189,2278.11,30,1594.68,Grey,XL,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5273,189,1959.31,40,1175.59,Green,S,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5274,189,1840.38,30,1288.27,Green,M,,7 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5275,189,1533.08,30,1073.16,Green,L,,4 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5276,189,2018.22,10,1816.4,Green,XL,,7 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5277,189,2936.53,30,2055.57,Red,S,,1 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5278,189,1234.52,50,617.26,Red,M,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5279,189,2091.14,30,1463.8,Red,L,,4 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5280,189,2524.66,10,2272.19,Red,XL,,7 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5281,189,2468.25,30,1727.78,White,S,,2 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5282,189,2977,10,2679.3,White,M,,4 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5283,189,1146.87,50,573.43,White,L,,1 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5284,189,1841,30,1288.7,White,XL,,5 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5285,189,1000.71,30,700.5,Blue,S,,5 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5286,189,1610.91,10,1449.82,Blue,M,,2 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5287,189,1934.8,40,1160.88,Blue,L,,7 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5288,189,2974.53,10,2677.08,Blue,XL,,1 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5289,189,1072.35,50,536.17,Brown,S,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5290,189,2704.61,10,2434.15,Brown,M,,6 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5291,189,1587.99,30,1111.59,Brown,L,,3 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5292,189,1772.85,20,1418.28,Brown,XL,,5 days,2025-06-14 03:45:36+0530,2025-06-14 03:45:36+0530
5293,190,1326.2,30,928.34,Black,S,,1 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5294,190,1795.44,50,897.72,Black,M,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5295,190,2290.47,10,2061.42,Black,L,,7 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5296,190,2565.77,10,2309.19,Black,XL,,4 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5297,190,1375.66,50,687.83,Grey,S,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5298,190,1816.98,50,908.49,Grey,M,,2 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5299,190,2834.81,50,1417.4,Grey,L,,2 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5300,190,2626.01,30,1838.21,Grey,XL,,7 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5301,190,1564.1,10,1407.69,Green,S,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5302,190,1946.26,50,973.13,Green,M,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5303,190,1791.77,30,1254.24,Green,L,,1 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5304,190,2195.97,50,1097.98,Green,XL,,7 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5305,190,2790.44,50,1395.22,Red,S,,4 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5306,190,2519.56,20,2015.65,Red,M,,4 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5307,190,1971.65,50,985.83,Red,L,,1 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5308,190,1525.17,50,762.59,Red,XL,,2 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5309,190,1446.48,10,1301.83,White,S,,3 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5310,190,1085.71,30,760,White,M,,3 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5311,190,2431.65,50,1215.83,White,L,,3 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5312,190,1663.76,30,1164.63,White,XL,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5313,190,1508.02,50,754.01,Blue,S,,1 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5314,190,1050.35,10,945.31,Blue,M,,2 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5315,190,2825.18,40,1695.11,Blue,L,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5316,190,1981.8,20,1585.44,Blue,XL,,4 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5317,190,1712.62,50,856.31,Brown,S,,6 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5318,190,1575.23,30,1102.66,Brown,M,,1 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5319,190,2318.34,30,1622.84,Brown,L,,4 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5320,190,1380.24,50,690.12,Brown,XL,,5 days,2025-06-14 02:35:55+0530,2025-06-14 02:35:55+0530
5321,191,1342.69,30,939.88,Black,S,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5322,191,2201.95,40,1321.17,Black,M,,1 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5323,191,2963.04,20,2370.43,Black,L,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5324,191,2972.23,50,1486.12,Black,XL,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5325,191,1560.98,20,1248.78,Grey,S,,7 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5326,191,1333.24,40,799.94,Grey,M,,6 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5327,191,1672.69,10,1505.42,Grey,L,,2 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5328,191,2485.9,40,1491.54,Grey,XL,,3 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5329,191,1245.66,10,1121.09,Green,S,,4 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5330,191,2342.15,10,2107.93,Green,M,,4 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5331,191,1375.71,50,687.86,Green,L,,4 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5332,191,2607.57,40,1564.54,Green,XL,,1 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5333,191,1391.73,10,1252.56,Red,S,,3 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5334,191,1981.62,50,990.81,Red,M,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5335,191,1919.34,10,1727.41,Red,L,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5336,191,2664.74,30,1865.32,Red,XL,,6 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5337,191,1770.55,10,1593.49,White,S,,6 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5338,191,2226.7,50,1113.35,White,M,,1 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5339,191,1920.8,10,1728.72,White,L,,7 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5340,191,1968.16,20,1574.53,White,XL,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5341,191,1087.8,20,870.24,Blue,S,,1 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5342,191,2619.87,10,2357.88,Blue,M,,3 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5343,191,2089.84,20,1671.87,Blue,L,,4 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5344,191,1863.41,50,931.71,Blue,XL,,2 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5345,191,1816.35,10,1634.71,Brown,S,,7 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5346,191,2657.01,20,2125.61,Brown,M,,6 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5347,191,2703.28,30,1892.3,Brown,L,,5 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5348,191,2215.01,50,1107.51,Brown,XL,,1 days,2025-06-11 20:18:51+0530,2025-06-11 20:18:51+0530
5349,192,1807.25,30,1265.08,Black,S,,5 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5350,192,1903.6,30,1332.52,Black,M,,5 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5351,192,2610.53,20,2088.42,Black,L,,2 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5352,192,2898.8,30,2029.16,Black,XL,,7 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5353,192,1367.22,20,1093.78,Grey,S,,4 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5354,192,2309.85,10,2078.86,Grey,M,,5 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5355,192,2998.99,40,1799.39,Grey,L,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5356,192,2573.49,10,2316.14,Grey,XL,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5357,192,2011.67,30,1408.17,Green,S,,7 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5358,192,1068.38,20,854.7,Green,M,,2 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5359,192,2361.83,30,1653.28,Green,L,,4 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5360,192,2667.13,40,1600.28,Green,XL,,2 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5361,192,2784.2,40,1670.52,Red,S,,6 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5362,192,2971.39,10,2674.25,Red,M,,1 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5363,192,1405.35,50,702.67,Red,L,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5364,192,1222.87,40,733.72,Red,XL,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5365,192,2164.38,20,1731.5,White,S,,7 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5366,192,2937.15,30,2056.01,White,M,,1 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5367,192,1688.63,20,1350.9,White,L,,4 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5368,192,2437.78,20,1950.22,White,XL,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5369,192,1623.81,20,1299.05,Blue,S,,2 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5370,192,1964.75,20,1571.8,Blue,M,,5 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5371,192,1915.55,40,1149.33,Blue,L,,4 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5372,192,2518.69,20,2014.95,Blue,XL,,3 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5373,192,1170.59,40,702.35,Brown,S,,7 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5374,192,2184.02,40,1310.41,Brown,M,,4 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5375,192,1027.67,10,924.9,Brown,L,,6 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5376,192,1603.23,30,1122.26,Brown,XL,,5 days,2025-06-18 05:18:56+0530,2025-06-18 05:18:56+0530
5377,193,2547.79,10,2293.01,Black,S,,4 days,2025-06-13 07:12:39+0530,2025-06-13 07:12:39+0530
5378,193,1081.74,10,973.57,Black,M,,4 days,2025-06-13 07:12:39+0530,2025-06-13 07:12:39+0530
5379,193,1462.31,10,1316.08,Black,L,,3 days,2025-06-13 07:12:39+0530,2025-06-13 07:12:39+0530
5380,193,1620.93,40,972.56,Black,XL,,2 days,2025-06-13 07:12:39+0530,2025-06-13 07:12:39+0530
